estimator	min_score	mean_score	max_score	std_score	augmentation_k	augmentation_type	n_components	max_depth	C	gamma
RandomForestClassifier	0.3111111111111111	0.5422222222222222	0.6666666666666666	0.1277342921173326	3	<function random_augment at 0x11f2508c8>	8	14.0	NaN	NaN
RandomForestClassifier	0.3111111111111111	0.5422222222222222	0.6666666666666666	0.12139111363331255	3	<function unsupervised_augment at 0x11f250c80>	9	6.0	NaN	NaN
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	9	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function random_augment at 0x11f2508c8>	10	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	9	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	0	<function supervised_augment at 0x11f250ae8>	10	NaN	10000000.0	10.0
SVC	0.2888888888888889	0.5422222222222222	0.6666666666666666	0.13229223169899745	1	<function supervised_augment at 0x11f250ae8>	10	NaN	10000.0	0.01
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	10.0
SVC	0.2888888888888889	0.5422222222222222	0.6666666666666666	0.13741888741102493	3	<function random_augment at 0x11f2508c8>	8	NaN	10000.0	0.01
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	9	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	9	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	9	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	3	<function supervised_augment at 0x11f250ae8>	10	NaN	10000000.0	10.0
SVC	0.4000000000000001	0.5422222222222222	0.6666666666666666	0.08731947868617108	4	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	10.0
SVC	0.48888888888888893	0.5422222222222222	0.6666666666666666	0.06378977819736587	4	<function random_augment at 0x11f2508c8>	10	NaN	10000000.0	1e-05
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	8	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	8	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	9	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	9	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	1000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	4	<function supervised_augment at 0x11f250ae8>	10	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function supervised_augment at 0x11f250ae8>	8	NaN	100000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function supervised_augment at 0x11f250ae8>	8	NaN	10000000.0	10.0
SVC	0.3333333333333333	0.5422222222222222	0.6666666666666666	0.12773429211733256	5	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	10.0
